title,company,salary,location,duration,link,date
Senior Backend Developer,Dataabsolute software pvt.ltd,"₹9,00,000 - ₹10,00,000 a year",Remote,Not specified,/rc/clk?jk=cb5e7b03b9636cd5&bb=Jx4l6Cp0vNNk5P8t-R3zWUJDJweXyuvGBupk4FixwXDwG15Kl4HBIevntKxNUxBgsOFTuiHu0-dn_pvot3PTcRgP-2w5i_NENfjvxP-_xGQ%3D&xkcb=SoD167M3DSdE6bR86J0MbzkdCdPP&fccid=89dd4c72e3ee0e5e&cmp=Dataabsolute-software-pvt.ltd&ti=Back+End+Developer&vjs=3,Active 2 days ago
Backend Developer (5 to 6 Years),connektitude pvt. ltd.,"₹7,00,000 - ₹12,00,000 a year",Remote,Not specified,/rc/clk?jk=b3bea82f377cde69&bb=Jx4l6Cp0vNNk5P8t-R3zWbck9uiOWWV44jLOG-X-RUpP7UmaGudBea-ICF5k0uWaDU_Def6b41rHbvI4FBtUSNauZrjHHriJ4EqW9T82ypY%3D&xkcb=SoAc67M3DSdE6bR86J0DbzkdCdPP&fccid=c7efad85a8b28c4c&cmp=connektitude-pvt.-ltd.&ti=Back+End+Developer&vjs=3,Active 2 days ago
BackEnd Engineer (PYTHON),Advitha tech solutions,"₹25,00,000 - ₹35,00,000 a year",Remote,Not specified,/rc/clk?jk=a3fcf4dc43c9ce5e&bb=Jx4l6Cp0vNNk5P8t-R3zWSe77E63h_vRynWknpzfi2ygRDtakmLJId5B4eJGTiAEQYofQJ6UT0Pu51CITO6snWYMrZIrM9C5PbQ5XlVD56o%3D&xkcb=SoCo67M3DSdE6bR86J0CbzkdCdPP&fccid=f9ff5a417383f378&cmp=Advitha-tech-solutions&ti=Back+End+Developer&vjs=3,Active 2 days ago
Back End Developer,Elife,,Remote,Not specified,/rc/clk?jk=647f84f3bf3aa6ea&bb=Jx4l6Cp0vNNk5P8t-R3zWWDNLH-UZqlsDTZNrSaVGyl1ELhw71i8KqzpQ1UFazcpBvCc9qlPkyo4vMnXWg7MixpNsjD78Fwms3Jtpazl9q0%3D&xkcb=SoA167M3DSdE6bR86J0BbzkdCdPP&fccid=3c21c8d5f69933da&cmp=Elife&ti=Back+End+Developer&vjs=3,Active 3 days ago
Python IDP Developer,TrueFirms | An IT Staff Augmentation Marketplace,"₹10,00,000 - ₹25,00,000 a year",Remote,Not specified,/rc/clk?jk=9d0d6186017d716e&bb=Jx4l6Cp0vNNk5P8t-R3zWcvuLbgKNOFBPBIQcdRpLWMSRN36DgfRPJuXAvKhtoQacaa6gS8k6-TNkJKG5zmsq4WwJwL_7vzYfSbuVH8RTBE%3D&xkcb=SoCB67M3DSdE6bR86J0AbzkdCdPP&fccid=6f1f175988d15ac0&cmp=Softgetix&ti=Python+Developer&vjs=3,Active 2 days ago
Backend Developer,Codash Solutions,"₹1,00,000 - ₹1,20,000 a month",Remote,Not specified,/rc/clk?jk=b37fa72f675c1a25&bb=Jx4l6Cp0vNNk5P8t-R3zWUJ8IXHJ8TZYJwYDQONr3wyUxUTqs-1NtREMAI9vaF-ETZ_4WD5dThRcG5Khla1Vq0GikKdtUahcMHQGrKeTemQ%3D&xkcb=SoAP67M3DSdE6bR86J0HbzkdCdPP&fccid=76d59243bb56213a&cmp=Codash-Solutions&ti=Back+End+Developer&vjs=3,Active 2 days ago
WordPress Developer,cubicdash,"₹10,566.79 - ₹43,139.94 a month",Remote,Not specified,/rc/clk?jk=fcc36c9620ff3e00&bb=Jx4l6Cp0vNNk5P8t-R3zWVtLVLXjRMZ6FtEpIukhWbZ_g4lKwJtBV_u66ZaJwPd7GSQMCRy1sguQTsERQ82relS9hwqycEsDCS3Ut4AYmb4%3D&xkcb=SoC767M3DSdE6bR86J0GbzkdCdPP&fccid=7bdaa1c551652e3e&cmp=cubicdash&ti=Wordpress+Developer&vjs=3,Posted 2 days ago
Rust Developer (Backend Development),Giixa Infotech Pvt Ltd,"₹18,00,000 - ₹20,00,000 a year",Remote,Not specified,/rc/clk?jk=b378c8994f19fb0f&bb=Jx4l6Cp0vNNk5P8t-R3zWUFDdOnL0PmvAkFTTFw4PDjXKfjKPrirBj0p69rr1D2t1SowLOpPfcH5I752pY9gYEXZi8GspzyjDWNJ-WICST0%3D&xkcb=SoAm67M3DSdE6bR86J0FbzkdCdPP&fccid=7b189d1e231f2b4f&cmp=Class-Boxes-Technologies&ti=Back+End+Developer&vjs=3,Active 2 days ago
Full Stack Developer Intern,HealTether Healthcare Services Private Limited,"₹3,000 - ₹5,000 a month",Remote,Not specified,/rc/clk?jk=06f9ff45541c39d3&bb=Jx4l6Cp0vNNk5P8t-R3zWabi8Se-PaG_Wo5L_Co9gWmPQjZjMhbxXAbvrrFQIRa57IKuu-6FzZc-Q5ekmU9qCfFYTg3fGuB_WCRPhtCC4AY%3D&xkcb=SoCS67M3DSdE6bR86J0EbzkdCdPP&fccid=97f9bb47b3e91fad&cmp=HealTether-Healthcare-Services-Private-Limited&ti=Full+Stack+Developer&vjs=3,Active 2 days ago
Backend Developer,legaVac Legava,"From ₹1,00,000 a month",Remote,Not specified,/rc/clk?jk=cd25315d3294d4f3&bb=u067aWRuYBXlkME63RGWCi2b7FpLYAxCH1wDOowl4VkEvwQ0RMZF6riLJh-DJWVfnVpJsgBG1oUfVOLBLUsP7PwvIatHVKdkUk-UJ0DTlq4%3D&xkcb=SoCJ67M3DSdDtkAH6L0LbzkdCdPP&fccid=e67c45308f6c5ad9&cmp=Legavac-resource-solutions&ti=Back+End+Developer&vjs=3,Active 2 days ago
MERN Stack Developer,Ace Int. Pty Ltd,"₹20,000 - ₹30,000 a month",Remote,Not specified,/rc/clk?jk=96acaa975dbce950&bb=u067aWRuYBXlkME63RGWCswH5q8GD8teWJH0MsUd5yU2gfTmPlfi1rkVJ29yicdE7KvYQZGkexbYV7fLLWWeA31KuVeaQCE5eBnuo67oG5o%3D&xkcb=SoA967M3DSdDtkAH6L0KbzkdCdPP&fccid=971b25ff89050ada&cmp=Ace-Int.-Pty-Ltd&ti=Developer&vjs=3,Active 3 days ago
"ASP.NET MVC Developer - C#, Blazor, SQL Server",Keyideas Infotech Private Limited,"₹8,00,000 - ₹20,00,000 a year",Remote,Not specified,/rc/clk?jk=7b8066cb245782ef&bb=u067aWRuYBXlkME63RGWCq1nMJTuSGRTE15A8uy8pGvxtqbDCgqRij4DpWusBERTl3Ub9yL7Msx3XA-HAjwgdC_pZtxkNcHbO5qodK_ER60%3D&xkcb=SoCg67M3DSdDtkAH6L0JbzkdCdPP&fccid=88421554e87aa17a&cmp=Keyideas-Infotech-Private-Limited&ti=.NET+Developer&vjs=3,Active 9 days ago
Java Developer,V4Info Private Limited,"₹15,00,000 - ₹18,00,000 a year",Remote,Not specified,/rc/clk?jk=f6f0c9eb073119e1&bb=u067aWRuYBXlkME63RGWCmOViQxwN9ga3Gp9gfOrbImVI2LdtHRBvd_Emn0ZRIts9jhvOWrmrb6RlGDCTzE14oYsKuSPLTREbKVzLnP5Ro8%3D&xkcb=SoAU67M3DSdDtkAH6L0IbzkdCdPP&fccid=358c10d927fd8116&cmp=Systechcorp-Inc&ti=Java+Developer&vjs=3,Active 2 days ago
SQL Developer,Data PlatformExperts,"₹5,00,000 - ₹15,00,000 a year",Remote,Not specified,/rc/clk?jk=c21850ff2c861e09&bb=u067aWRuYBXlkME63RGWCkN03MCJhCfTZekAO-Jv6iMt0jAWtrO8AuC4Oi9_agFfmuqKNHyVt3m7PNlTi_dZrP08E8HqAsNBjrgiStkTSvQ%3D&xkcb=SoCa67M3DSdDtkAH6L0PbzkdCdPP&fccid=77368a98a372bbce&cmp=Data-PlatformExperts&ti=SQL+Developer&vjs=3,Active 2 days ago
Java Backend Developer,VATech Inc,"₹3,24,673.31 - ₹15,95,442.88 a year",Remote,Not specified,/rc/clk?jk=df6bdec6fff11d78&bb=u067aWRuYBXlkME63RGWCgGhvaA09-e89EiHuBEOsTjs9jF17wNfd8dM9KAElbbBMqIQut1QGkwXAn2Ns4Hel0jJd77uj9CyTyCDt1QwMg8%3D&xkcb=SoAu67M3DSdDtkAH6L0ObzkdCdPP&fccid=869ecc136de2fa7d&cmp=VATech-Inc&ti=Back+End+Developer&vjs=3,Active 2 days ago
