title,company,salary,location,duration,link,date
Website Data Analytics Specialist,American Health Care Academy,"₹40,000 - ₹80,000 a month",Remote,Not specified,/rc/clk?jk=8e531363d808a810&bb=j0L_VcZjN-hT_6zZ1HVRJ2AH1ZRj-Mi6Cd4YLZUEGpdvovw-LXcTzO5fssd0IYh1CwpdqH1kgCWju1biDFnlFOwftWlweG6D2jUjjroy2EE%3D&xkcb=SoBZ67M3DSc_YjR86J0HbzkdCdPP&fccid=8c99924c6b793384&cmp=Childcare-Software&ti=Data+Specialist&vjs=3,Active 2 days ago
Business Data Analyst - Sales & Operation,Freedom Careers,"₹50,000 - ₹80,000 a month",Remote,Not specified,/rc/clk?jk=33ee21384166113d&bb=j0L_VcZjN-hT_6zZ1HVRJzNlUYlwD2ZItU_l9pOSqPo5Xz7VmJnzMUgzLQv8IsJvReVonfeddlt4xk_NAgoKMvlaPhV7HonPEUj2xyuojbA%3D&xkcb=SoDt67M3DSc_YjR86J0GbzkdCdPP&fccid=704d5f92efab96b0&vjs=3,Posted 8 days ago
Senior Data Analyst,Auraa Solutions,"₹70,000 - ₹2,50,000 a month",Remote,Not specified,/rc/clk?jk=cf206d47cfde642c&bb=j0L_VcZjN-hT_6zZ1HVRJ5K_RgwmlHEsFCMCf9eehr58jC4ESOIBoUMhvujP6W2BjJISitFl2RDO1i1Z25YO6tZ72yxS0x2YAw-FXQcHwME%3D&xkcb=SoBw67M3DSc_YjR86J0FbzkdCdPP&fccid=3861b6183eb80a2f&cmp=Auraa-Solutions&ti=Senior+Data+Analyst&vjs=3,Active 3 days ago
Business Analyst (IBM),Kalyan Business Solutions,"From ₹1,20,000 a month",Remote,Not specified,/rc/clk?jk=5b2570f811cda398&bb=j0L_VcZjN-hT_6zZ1HVRJ3qaE1LXfEk6caP_Pk0j5Ou5gS0WB_En0Cir78EfPfVGm1MSkrFN7eny9yGZBhmDzU3ngZc8BXZoVj5X2bWN714%3D&xkcb=SoDE67M3DSc_YjR86J0EbzkdCdPP&fccid=cfcee060f674142e&cmp=Kalyan-Business-Solutions&ti=Business+Analyst&vjs=3,Active 2 days ago
Research Analyst,IndustryARC,"₹3,60,000 - ₹4,80,000 a year",Remote,Not specified,/rc/clk?jk=25a2ae9b3f713ea0&bb=j0L_VcZjN-hT_6zZ1HVRJ1DYladAW7UdDLriK7_6KMDcXm__QiwRr-KRPzsVq75rk5zwI4cgs1FLG8PYdL7nlhMnuYgfT-TTdACTvrtQp1o%3D&xkcb=SoDj67M3DSc_YjR86J0bbzkdCdPP&fccid=5b1f700c72af0817&vjs=3,Posted 3 days ago
Digital Data Analytics Specialist,iHorizons,,Remote,Not specified,/rc/clk?jk=be7e9f771d629679&bb=i5wtzqWIZHTDU9oVAFfMWR-D5HwM6WAB2BE6GayeduddHZbvMV30a8G8qmeRpL1X5yesmACZImrJfzmWKKxxMqJofbdXCg9jmNz3RTI94Rw%3D&xkcb=SoAR67M3DSc8NHx86J0KbzkdCdPP&fccid=29f1f1b12efdc975&vjs=3,Today
Data Analyst,Qventus,,Remote,Not specified,/rc/clk?jk=891c0d23d198a530&bb=i5wtzqWIZHTDU9oVAFfMWbRZ9goqPjoBDYhqbjmriwiVCSCTc0hzKBibaLA9dV8suSTMoxalKbp4a4uTo-OIU7A8P8Oqj17AjZ-I735ugEM%3D&xkcb=SoCM67M3DSc8NHx86J0JbzkdCdPP&fccid=d4c2716420562e88&vjs=3,Posted 17 days ago
Data Analyst,N.K Softaware Solutions,"₹8,000 a month",Remote,Not specified,/rc/clk?jk=25aef37aa4cae4be&bb=i5wtzqWIZHTDU9oVAFfMWbRw05UBd0H_rQejSbawTm_nHzwc8gjLJtoA3ZoXV9AWey8bApztgVe_WdYTkKy19O5jpxkgG3nPMLqRoTD2cfo%3D&xkcb=SoA467M3DSc8NHx86J0IbzkdCdPP&fccid=0453436d2f758227&cmp=N.K-Softaware-Solutions&ti=Data+Analyst&vjs=3,Active 3 days ago
Buisness Analyst (IT Industry),Technocrats Horizons Compusoft Pvt. Ltd.,"₹40,000 - ₹50,000 a month",Remote,Not specified,/rc/clk?jk=3fc7ef7e9d395184&bb=i5wtzqWIZHTDU9oVAFfMWRXV6qqu4ZhHX1VSZsOPQ55Fe-jvRz7RnW5IA0N6O2LUUWihffMaGZKDjCbVrb2gjTkW8tL9ufsk3G5W7xcYPrg%3D&xkcb=SoC267M3DSc8NHx86J0PbzkdCdPP&fccid=1180c988a9088cc4&cmp=Technocrats-Horizons-Compusoft-Pvt.-Ltd.&ti=IT+Analyst&vjs=3,Active 2 days ago
Senior Data Analyst - India,Freedom Careers,"₹80,000 - ₹90,000 a month",Remote,Not specified,/rc/clk?jk=6b70a541ec876782&bb=i5wtzqWIZHTDU9oVAFfMWWn95NcJSyhvCgbywQNIig2ZQcLRFcoQcIW9AJy6ewW3kegknQfSA6It595wGNC-J0rUTWd-ysvKdxx1d1Q7aM4%3D&xkcb=SoAC67M3DSc8NHx86J0ObzkdCdPP&fccid=704d5f92efab96b0&vjs=3,Posted 9 days ago
JUNIOR RESEARCH ANALYST,TechGrit,,Remote,Not specified,/rc/clk?jk=e73a2d0a18a4960a&bb=i5wtzqWIZHTDU9oVAFfMWZsV5QhdWKiSep64AlqsO0NYQQwEk9k0_muBygXBkev3UgzN1Y1-6XUxqujLq7PfBnwBtCgljsMblN7_g76YWTo%3D&xkcb=SoCf67M3DSc8NHx86J0NbzkdCdPP&fccid=9347a1cf2ce76733&vjs=3,Posted 12 days ago
Senior Data Analyst (WFH),Uplers,"₹2,80,000 a month",Remote,Not specified,/rc/clk?jk=c4fb02bd3a63ef2b&bb=i5wtzqWIZHTDU9oVAFfMWd0E0UIrSvZUcVHURaRmKEkraRy16L0mIClbBD6FIGwjNxboQogRzrmOZYFVyrXaAbLgywnXcYCKvkx66N1OlPo%3D&xkcb=SoAr67M3DSc8NHx86J0MbzkdCdPP&fccid=0e2f08d304beb5b1&cmp=Uplers&ti=Senior+Data+Analyst&vjs=3,Active 5 days ago
Business Systems Analyst - Data & Analytics,Hyqoo,,Remote,Not specified,/rc/clk?jk=ff77de6281d82579&bb=i5wtzqWIZHTDU9oVAFfMWcQCE3fYNfPPELPWRFfz65sVdnf42wTZ-9bX_bxHO29cnVNjO6QwB8bOyzrA9ndtRjbQUjXsoqyTcw8Zt5Z0BNs%3D&xkcb=SoDC67M3DSc8NHx86J0DbzkdCdPP&fccid=ec3fbb0ad915c22e&vjs=3,Posted 2 days ago
Application Analyst,KATALYSTCS - AGENTS OF CHANGE CONSULTING PRIVATE...,"₹2,00,000 - ₹2,50,000 a year",Remote,Not specified,/rc/clk?jk=f7fc7d32e85e54b0&bb=i5wtzqWIZHTDU9oVAFfMWYFuMEnatbtuwwlWVXzwyY007hTj8wbvzr1Ih-h6ivGiG-Fq6P31JbxZCTVXsjVSAvGAvYeXoYwdU1GTVz6mBZY%3D&xkcb=SoB267M3DSc8NHx86J0CbzkdCdPP&fccid=179b847a46dcc27c&cmp=KATALYSTCS---AGENTS-OF-CHANGE-CONSULTING-PRIVATE-LIMITED&ti=Application+Analyst&vjs=3,Today
Senior Data Analyst,Technology Next,"₹60,000 - ₹65,000 a month",Remote,Not specified,/rc/clk?jk=f957ebf1da17f591&bb=i5wtzqWIZHTDU9oVAFfMWeJ80W10JTkGbZFAWWcMoa7XJiruWlqXQQ7bzQiLPhdVTtMGg-D775wTxIuqAbg-UFp16sKoB0Nl03K4WfnBhno%3D&xkcb=SoDr67M3DSc8NHx86J0BbzkdCdPP&fccid=a4680fe5f98c4dc4&cmp=Technology-Next&ti=Senior+Data+Analyst&vjs=3,Active 2 days ago
Research Analyst for Strategic Thinking,Swiss Learning Exchange,,Remote,Not specified,/rc/clk?jk=d1761b1697ca4cba&bb=i5wtzqWIZHTDU9oVAFfMWX5GwWLsTGKcHF3bxp0qF4MqyG7YPzQ0mW6-EPn2AV4BxfOt0d9KeXni5Ha9d69-HOeH0gTVSbvDgEOocK5xPbs%3D&xkcb=SoBf67M3DSc8NHx86J0AbzkdCdPP&fccid=37992946cc8414be&cmp=Swiss-Learning-Exchange&ti=Research+Analyst&vjs=3,Active 3 days ago
Market Research Analyst,Gallagher & Mohan,"₹4,00,000 - ₹7,00,000 a year",Remote,Not specified,/rc/clk?jk=fe3f261c75f9c1b0&bb=i5wtzqWIZHTDU9oVAFfMWTg8ee9dy7qboiDJVKTPGjURmOePC8PF4Wz7eBR3aC6tE5ar_3dM2MphQqdTYe8WMBoh_VNXg1QkHS0bc75VJbY%3D&xkcb=SoDR67M3DSc8NHx86J0HbzkdCdPP&fccid=6c27d312f5dd17be&cmp=Gallagher-%2526-Mohan&ti=Market+Researcher&vjs=3,Active 2 days ago
Associate Research Analyst,IndustryARC,"₹1,50,000 - ₹2,16,000 a year",Remote,Not specified,/rc/clk?jk=610cf49efbc90c43&bb=i5wtzqWIZHTDU9oVAFfMWUFJLMLwr1r3610KuawUnMjfYM8P9OJxaNRn53UyHZKDVJWaxwmPNwQ-owdrSvPVk9x4HEXDt2KKbqoj0PkXn6Y%3D&xkcb=SoBl67M3DSc8NHx86J0GbzkdCdPP&fccid=5b1f700c72af0817&vjs=3,Posted 30+ days ago
Analyst - Financial Research,Zenworx Knowledge Partners,"₹4,50,000 - ₹8,00,000 a year",Remote,Not specified,/rc/clk?jk=d1837c0abbc0c370&bb=i5wtzqWIZHTDU9oVAFfMWTcVURibH_vH_f9Sw8n7h8npdZTokih3b7g2CWHvKTmH8KfbATFAT7Nm7GbRN4Ih7h3ymHK4u27iYnLcb66MQbk%3D&xkcb=SoD467M3DSc8NHx86J0FbzkdCdPP&fccid=ac5d294f088faf60&cmp=Zenworx-Knowledge-Partners&ti=Financial+Research+Associate&vjs=3,Active 3 days ago
Business Analyst,Hotspot Retail,"₹20,00,000 - ₹50,00,000 a year",Remote,Not specified,/rc/clk?jk=11aba0250441d7a1&bb=i5wtzqWIZHTDU9oVAFfMWQG7Pk8uB6mIBvOh_uwUvLPjNvXlbPcwc_kEil62amzIuv3TkzDdM54zvFEgjdLnrqtoTIoljFF1QAl87SVwFXo%3D&xkcb=SoBM67M3DSc8NHx86J0EbzkdCdPP&fccid=63f6af0762cfe481&cmp=Hotspot-Retail&ti=Business+Analyst&vjs=3,Active 3 days ago
Analyst - Financial Research,Zenworx Knowledge Partners,"₹4,50,000 - ₹8,00,000 a year",Remote,Not specified,/rc/clk?jk=d1837c0abbc0c370&bb=-VT23D0QpF4bUc9LItglZlwfkFFZlWyrN72aReKu69-Dy1nk1pugJWplpamb0bykCVm0bLeeM65PrsK271H4bfN4rgyjz6NRyrUIcdcC_pk%3D&xkcb=SoC267M3DSc5XwR9FJ0LbzkdCdPP&fccid=ac5d294f088faf60&cmp=Zenworx-Knowledge-Partners&ti=Financial+Research+Associate&vjs=3,Active 3 days ago
Global Service Desk Analyst,PHASTAR,,Remote,Not specified,/rc/clk?jk=f9ce0a46c73d99d4&bb=-VT23D0QpF4bUc9LItglZjg6EBJiwj11Xrs3cvbsamLvKahNSacQP84xjgPqWJxpj9nAipbAjDQdR_-MryrS2-K_UPkweDND1did3kUJ_NE%3D&xkcb=SoAC67M3DSc5XwR9FJ0KbzkdCdPP&fccid=6c4c1b43a0cb41ab&vjs=3,Posted 7 days ago
IDAM - Business Analyst,Blupace,"From ₹80,000 a month",Remote,Not specified,/rc/clk?jk=f353878882ab700c&bb=-VT23D0QpF4bUc9LItglZr5StbSpoIU_2bQ8LKQLK0jW0r_HFpAD7lLCOhYzzcbJyAnyDv8mg-P7FVB-CC7TIm_AT39hhNBP3SUfGRo9HK4%3D&xkcb=SoCf67M3DSc5XwR9FJ0JbzkdCdPP&fccid=bb967b6f7369912d&cmp=Blupace&ti=Business+Analyst&vjs=3,Active 2 days ago
Market Research Analyst,Gallagher & Mohan,"₹4,00,000 - ₹7,00,000 a year",Remote,Not specified,/rc/clk?jk=fe3f261c75f9c1b0&bb=-VT23D0QpF4bUc9LItglZmuqYmuCbj6mmxMJKtC_mPKZB5fQuBWb3sL5b6QEJQdHJVqwBvL6LdwVoyJrgR-UyjPBw-yvrcr8HCzTsZxd9hM%3D&xkcb=SoAr67M3DSc5XwR9FJ0IbzkdCdPP&fccid=6c27d312f5dd17be&cmp=Gallagher-%2526-Mohan&ti=Market+Researcher&vjs=3,Active 2 days ago
Business Analyst Male(US Process),Adriyana Solutions Pvt Ltd,"₹90,000 - ₹1,00,000 a month",Remote,Not specified,/rc/clk?jk=6be3a381979f9bf7&bb=-VT23D0QpF4bUc9LItglZimUPB-fR0s4pLgbV3ZbvCalgPMFeEsXs5UPPrHUVu1KR1fb8orikPcfQQtujnGt1zB-2HKtld_PNXYlssP7ABw%3D&xkcb=SoCl67M3DSc5XwR9FJ0PbzkdCdPP&fccid=2029ff812f7b0182&cmp=Adriyana-Solutions-Pvt-Ltd&ti=Business+Process+Analyst&vjs=3,Active 2 days ago
Associate Research Analyst,IndustryARC,"₹1,50,000 - ₹2,16,000 a year",Remote,Not specified,/rc/clk?jk=610cf49efbc90c43&bb=-VT23D0QpF4bUc9LItglZgiAROKKPEUbY3shDx4KsuEZV4FCfl8t2jXy2GMzg2px5_zwkTKRKn4wm0GZ2OcWl61173UFTgKyRrt6I0TUXZ4%3D&xkcb=SoAR67M3DSc5XwR9FJ0ObzkdCdPP&fccid=5b1f700c72af0817&vjs=3,Posted 30+ days ago
Data Test Analyst,Luxoft,,Remote,Not specified,/rc/clk?jk=063907c3fc96a4c7&bb=-VT23D0QpF4bUc9LItglZv82NF2n2kBAKIbkI99ED8bnIoMD8N5Klo0V5tF8nmGs7yyna2JqPfZjJljkTOvXw7v1SEBiGFsTGQwVjDyk7mo%3D&xkcb=SoCM67M3DSc5XwR9FJ0NbzkdCdPP&fccid=4b841d912d46e4fd&vjs=3,Posted 29 days ago
"Paid Media Analyst (Remote, USA)",Tventurer Pvt Ltd (Team-91.com),"₹40,000 - ₹80,000 a month",Remote,Not specified,/rc/clk?jk=538c0c46db56bf57&bb=-VT23D0QpF4bUc9LItglZqj1-71hs53rhY2xsRAQAmMiLrHprzQj5QO-VE0Cp_PwOCNQsOShKHFXY0UF5uJ9YtNLW4A2DZI-qZwwUCCdtpQ%3D&xkcb=SoA467M3DSc5XwR9FJ0MbzkdCdPP&fccid=1e3fc8388db211da&cmp=Tventurer-Pvt-Ltd&ti=Paid+Media+Analyst+%28remote%2C+Usa%29&vjs=3,Active 2 days ago
