title,company,salary,location,duration,link,date
QA Manager,OrangeSiri India Private Limited,"₹10,00,000 - ₹20,00,000 a year",Remote,Not specified,/rc/clk?jk=7057101f824ab8c2&bb=cgzG0V6WOoUIc-1w83o6L3Qm8OH6hPthswjsHYCx98UUcgVrRSL4yWuSBz6JAsgzOaHF_29Bt8FwH43yhUg697V40QzVpb4l_bXrAk7K6kY%3D&xkcb=SoA167M3DSaSuJx85h0NbzkdCdPP&fccid=bf0778df5ea8bfc9&cmp=OrangeSiri-India-Private-Limited&ti=Quality+Assurance+Manager&vjs=3,Active 2 days ago
QA Engineer - Automation,Verteil Technologies,,Remote,Not specified,/rc/clk?jk=c8028c3de10c2b0c&bb=cgzG0V6WOoUIc-1w83o6L9GPP01KI9sphN5K0aXhqg9Hw5Z02nNGsoMeljgb0X9BV7BB4KWF57I2EfsL-_NMy-QikUo27ub2wFZHvEZ5dbg%3D&xkcb=SoCB67M3DSaSuJx85h0MbzkdCdPP&fccid=cccc3d2c6dac8843&vjs=3,Posted 17 days ago
QE Engineer,Indium Software Inc.,,Remote,Not specified,/rc/clk?jk=de8412cb344a5434&bb=cgzG0V6WOoUIc-1w83o6L1zLNMCFR6UpQFaHltkv57qj6TaFbq1be-StsOD4ny_neJYRaM3x98kTrluuMKiEX_tgNQIjXyMjSXlovex2gaM%3D&xkcb=SoBo67M3DSaSuJx85h0DbzkdCdPP&fccid=dc28dadfd9d60d35&cmp=Indium-Software-Inc.&ti=Engineer&vjs=3,Active 3 days ago
QA Engineer (Rest Assured),Technology Next,"₹65,000 - ₹85,000 a month",Remote,Not specified,/rc/clk?jk=70cef14336e7652a&bb=cgzG0V6WOoUIc-1w83o6L4G0sWUVyyTspIBFVqOXi1oJQEE2Lc6_y7gDkuMKdSz_Q93C8Evp_AzcTYXy3vSNxcuDW-J4__Xov2SqUTLLsA4%3D&xkcb=SoDc67M3DSaSuJx85h0CbzkdCdPP&fccid=a4680fe5f98c4dc4&cmp=Technology-Next&ti=Quality+Assurance+Analyst&vjs=3,Active 2 days ago
Test Engineer,CSG,,Remote,Not specified,/rc/clk?jk=e9b1b09dcfd79495&bb=cgzG0V6WOoUIc-1w83o6L6pm13iv8_loWygtB2M_WkTBWLQBvAAsTnQfGmnKZi8h0JJqMjcEL5oOKGq6k0fOWKdifYDrprZs0ivcwfPKb8o%3D&xkcb=SoBB67M3DSaSuJx85h0BbzkdCdPP&fccid=ee8519c5c256c6b3&vjs=3,Posted 17 days ago
QA Lead,OrangeSiri India Private Limited,"₹10,00,000 - ₹20,00,000 a year",Remote,Not specified,/rc/clk?jk=dcbd373866d1c868&bb=cgzG0V6WOoUIc-1w83o6L959ocoXL6zERxXD7EzBr642S90dSGiVGJqxEPHmaf4KNGYVHJyPBFbrqtzXQw4WTtreaGUifH1gOgVKrkhq8tc%3D&xkcb=SoD167M3DSaSuJx85h0AbzkdCdPP&fccid=bf0778df5ea8bfc9&cmp=OrangeSiri-India-Private-Limited&ti=Quality+Assurance+Manager&vjs=3,Active 2 days ago
Senior Automation Support Engineer,BrowserStack,,Remote,Not specified,/rc/clk?jk=23356b37a0fb3af2&bb=cgzG0V6WOoUIc-1w83o6L2CMuFNVkCSPWIfCF43OCy_jtYQyAwKqKQTJ-b6JMzmB2O3RdSjuKh_uErVBrUrxlBba-ZBrxAZT1QQrzEij7No%3D&xkcb=SoB767M3DSaSuJx85h0HbzkdCdPP&fccid=6665a23e5698964c&vjs=3,Posted 30+ days ago
Network Support Engineer,Thinksys Software Private Limited,"₹12,00,000 - ₹18,00,000 a year",Remote,Not specified,/rc/clk?jk=cb8436bbc11534a8&bb=cgzG0V6WOoUIc-1w83o6L30XYCdfGcCLNe57CCW2DKumaozE3v2RWYO9uo_eR0RkafIWmoKXbYPGTvzGzt1NHB9O2_Mr1i8bsp8B7rfN4wI%3D&xkcb=SoDP67M3DSaSuJx85h0GbzkdCdPP&fccid=c12224131b3b496b&cmp=Thinksys-Software-Private-Limited&ti=Network+Engineer&vjs=3,Active 2 days ago
"Senior QA Automation (Python, C) Engineer",Luxoft,,Remote,Not specified,/rc/clk?jk=fe53fd60cdf99101&bb=cgzG0V6WOoUIc-1w83o6L9sV2Aws7y2bjieq9QnixUHUkxciAU6mx47HbPTYCzsoxv2H43K7YF0Orgofaj-PSU8daniXpkGHo85aZvz3kg0%3D&xkcb=SoBS67M3DSaSuJx85h0FbzkdCdPP&fccid=4b841d912d46e4fd&vjs=3,Posted 9 days ago
Quality Test Engineer,Alpha Outsourcing & Business Solutions,"₹4,00,000 - ₹6,00,000 a year",Remote,Not specified,/rc/clk?jk=3f209865e0d15e11&bb=raxCElXXk7coX7y77dT6L7zH7V3OJ-LaCOXVXpr1Sr2WQx3o0wZgbxXQXPFckaIQ9yjhfRL3trAl-wd8UlyVfM_bYYKCwpyX-7HqDe1ZzOY%3D&xkcb=SoC-67M3DSaRZ3R85h0LbzkdCdPP&fccid=5b3790c8c031809b&cmp=Alpha-Outsourcing-%2526-Business-Solutions&ti=Test+Engineer&vjs=3,Active 2 days ago
DevSecOps Engineer,Devenir Software LLC,"₹1,00,000 - ₹2,50,000 a month",Remote,Not specified,/rc/clk?jk=c6cca7367fd7062f&bb=raxCElXXk7coX7y77dT6L9ycIAAc_1jFy-m5NYXVruA-hYI6Pu9g-QvPHI9GBwmmbbIXl3SYPbDEz97x4XhgO5py36_gRO57OCIhUP2tE9s%3D&xkcb=SoAK67M3DSaRZ3R85h0KbzkdCdPP&fccid=1af76840baa31b45&cmp=Devenir-Software-LLC&ti=Engineer&vjs=3,Active 2 days ago
Senior Software Engineer,HRsimpli,"₹40,00,000 - ₹60,00,000 a year",Remote,Not specified,/rc/clk?jk=9da3cbfa8bd8b87f&bb=raxCElXXk7coX7y77dT6L0OXmDOVSvEQgdWI1wuX9HymcN_yxTM73QT5zXLjFmvSL5Qece58-kx3SbJbEGyF9upjJa-YUrmsb3V5NG39QfA%3D&xkcb=SoCX67M3DSaRZ3R85h0JbzkdCdPP&fccid=4589fba926489896&cmp=Hrsimpli&ti=Senior+Software+Engineer&vjs=3,Active 2 days ago
Junior Support Engineer - Python,Codvo.ai,"₹6,01,709.00 - ₹18,53,458.75 a year",Remote,Not specified,/rc/clk?jk=edfefb291b3d08d3&bb=raxCElXXk7coX7y77dT6LyVYv7tGiW81jURaRSa9OtTv14RJq7VWzaz7fjVIkRWxsgDHeWSWfzKQo1qJAUDZnbEJbKX8WZhGaIAk2S68AgM%3D&xkcb=SoAj67M3DSaRZ3R85h0IbzkdCdPP&fccid=9efc09e838c49044&cmp=Codvo.ai&ti=Junior+Support+Engineer&vjs=3,Active 9 days ago
Engineer - Robotics,Canarys Automation Pvt. Ltd.,"₹25,000 - ₹30,000 a month",Remote,Not specified,/rc/clk?jk=6eaa7881fd82684b&bb=raxCElXXk7coX7y77dT6LzBZbA23tpMuH_o-Q9nRtXoONJTXTJ5cdoqsCNXNvXjtaG-9zsGu9LoE9g6VJhzPlngTzdr5_l42RCasm4g-6Nk%3D&xkcb=SoCt67M3DSaRZ3R85h0PbzkdCdPP&fccid=b55f31d61a855ba2&cmp=Canarys-Automation-Pvt.-Ltd.&ti=Robotics+Engineer&vjs=3,Active 4 days ago
QA Engineer,LanceTech Solutions Pvt Ltd,"Up to ₹6,00,000 a year",Remote,Not specified,/rc/clk?jk=83c229be6c0a0282&bb=raxCElXXk7coX7y77dT6L1D0blrKlw56V74ttSS6nDZ7juTXVlP2hvUJFEh1TX3u5OeLqAtZvWNLJF47QwXJLJX8_AIms7el11_GBvnnOag%3D&xkcb=SoAZ67M3DSaRZ3R85h0ObzkdCdPP&fccid=e9c8111ee4de3cfa&cmp=LanceTech-Solutions-Pvt-Ltd&ti=Quality+Assurance+Engineer&vjs=3,Active 11 days ago
Test Automation Engineer,Hireflex247 India,,Remote,Not specified,/rc/clk?jk=c89abbc84f60ec06&bb=raxCElXXk7coX7y77dT6L1uN_CCCrNaUM0ESEveYBhnuuzHWYFgpGritPyqpozCtz1zN_26sIlBoFc96G78qWbrJVQe9BBohMiUz-8Ply4Q%3D&xkcb=SoCE67M3DSaRZ3R85h0NbzkdCdPP&fccid=dd616958bd9ddc12&vjs=3,Posted 30+ days ago
Junior Microsoft Azure Engineer,Xentek,"₹38,000 - ₹52,000 a month",Remote,Not specified,/rc/clk?jk=2b447aba7cebf57a&bb=raxCElXXk7coX7y77dT6LzS8jPVnWBmBUBYFY-4qRdfDFgzH8ruqNwy70VFR-ZDgNZvpDArHPtPyAGCHXF7wN2WNcuL_uunyRF-3T3mhmhA%3D&xkcb=SoAw67M3DSaRZ3R85h0MbzkdCdPP&fccid=168fd286f580e6a7&cmp=Xentek&ti=Junior+Engineer&vjs=3,Active 2 days ago
Network Automation Engineer - Python/Django/Networking | Remote also!,Terralogic Software Solutions Pvt Ltd,"₹5,00,000 - ₹20,00,000 a year",Remote,Not specified,/rc/clk?jk=2821dcdb10ae2061&bb=raxCElXXk7coX7y77dT6LwAITVNng3yG_cS01vGnuKrHYUjdoTHm8rdtVRs1dei0SSijyTQt18eH5NzZ-oRzWbe3tMD1cUFW1kYpdIiUCjw%3D&xkcb=SoDZ67M3DSaRZ3R85h0DbzkdCdPP&fccid=b0f077e5b735ec88&cmp=Terralogic-Software-Solutions-Pvt-Ltd&ti=Automation+Engineer&vjs=3,Active 2 days ago
Application Engineer,"SCANTECH (HANGZHOU) CO.,LTD","₹5,00,000 - ₹13,00,000 a year",Remote,Not specified,/rc/clk?jk=5b149e073dfd7f9c&bb=raxCElXXk7coX7y77dT6L6O54ABqLeWKfsFN5sddG5myEliBH68WXf9o_hExz-6dZVyzEjOKdfaHIOskUg4VUS4QzbiCa-fRuiVy5lCuDis%3D&xkcb=SoBt67M3DSaRZ3R85h0CbzkdCdPP&fccid=947fafc0434b94bd&cmp=Scantech-Digital-GmbH&ti=Application+Developer&vjs=3,Active 4 days ago
Senior/Sales Engineer,PBA Systems Pte Ltd,"₹24,000 - ₹50,000 a month",Remote,Not specified,/rc/clk?jk=b2f205c6a9a1563f&bb=raxCElXXk7coX7y77dT6L7w9ePnPIgaSiM6xg5J5MowW8YjznF10BiLd8LB8eFp1MLaTnUutwCfZddDGFRckWb2PU0vOYYZ0V5cZCoNtmTc%3D&xkcb=SoDw67M3DSaRZ3R85h0BbzkdCdPP&fccid=fd873fd7aa45bcb9&cmp=PBA-Systems-Pte-Ltd&ti=Senior+Sales+Engineer&vjs=3,Active 5 days ago
Senior QA Engineer,Uplers,"₹1,00,000 - ₹1,50,000 a month",Remote,Not specified,/rc/clk?jk=853eb19138dadfd9&bb=raxCElXXk7coX7y77dT6L_NPeVVy6Pf81-Zw-v4lzYJgVg55Fu7-nWFEqTzq1LrNUhIcG-k30F6RkWd_MCcWV81LKuGGicy4zi91TauVjp4%3D&xkcb=SoBE67M3DSaRZ3R85h0AbzkdCdPP&fccid=0e2f08d304beb5b1&cmp=Uplers&ti=Senior+Quality+Assurance+Engineer&vjs=3,Active 4 days ago
